Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;single;random10.bibtex;36;0;Initialization;Memory;8178672
Epsilon;single;random10.bibtex;36;0;Load;Time;305310202
Epsilon;single;random10.bibtex;36;0;Load;Memory;5507928
Epsilon;single;random10.bibtex;36;0;Run;Time;253524543
Epsilon;single;random10.bibtex;36;0;Run;Memory;12924256
Epsilon;single;random10.bibtex;36;0;Run;Problems;1
Epsilon;single;random10.bibtex;37;0;Initialization;Time;787927629
Epsilon;single;random10.bibtex;37;0;Initialization;Memory;8178280
Epsilon;single;random10.bibtex;37;0;Load;Time;344830098
Epsilon;single;random10.bibtex;37;0;Load;Memory;5520016
Epsilon;single;random10.bibtex;37;0;Run;Time;469476378
Epsilon;single;random10.bibtex;37;0;Run;Memory;11071528
Epsilon;single;random10.bibtex;37;0;Run;Problems;4
Epsilon;single;random10.bibtex;38;0;Initialization;Time;789770348
Epsilon;single;random10.bibtex;38;0;Initialization;Memory;8178368
Epsilon;single;random10.bibtex;38;0;Load;Time;312705401
Epsilon;single;random10.bibtex;38;0;Load;Memory;5518704
Epsilon;single;random10.bibtex;38;0;Run;Time;442296786
Epsilon;single;random10.bibtex;38;0;Run;Memory;11066560
Epsilon;single;random10.bibtex;38;0;Run;Problems;1
Epsilon;single;random10.bibtex;39;0;Initialization;Time;777792022
Epsilon;single;random10.bibtex;39;0;Initialization;Memory;8178136
Epsilon;single;random10.bibtex;39;0;Load;Time;323684364
Epsilon;single;random10.bibtex;39;0;Load;Memory;5519904
Epsilon;single;random10.bibtex;39;0;Run;Time;397520758
Epsilon;single;random10.bibtex;39;0;Run;Memory;11067216
Epsilon;single;random10.bibtex;39;0;Run;Problems;0
Epsilon;single;random10.bibtex;40;0;Initialization;Time;774181679
Epsilon;single;random10.bibtex;40;0;Initialization;Memory;8178880
Epsilon;single;random10.bibtex;40;0;Load;Time;300179016
Epsilon;single;random10.bibtex;40;0;Load;Memory;5519832
Epsilon;single;random10.bibtex;40;0;Run;Time;446064876
Epsilon;single;random10.bibtex;40;0;Run;Memory;11069648
Epsilon;single;random10.bibtex;40;0;Run;Problems;1
Epsilon;single;random10.bibtex;41;0;Initialization;Time;775599688
Epsilon;single;random10.bibtex;41;0;Initialization;Memory;8177536
Epsilon;single;random10.bibtex;41;0;Load;Time;375159708
Epsilon;single;random10.bibtex;41;0;Load;Memory;3305728
Epsilon;single;random10.bibtex;41;0;Run;Time;602220252
Epsilon;single;random10.bibtex;41;0;Run;Memory;11049056
Epsilon;single;random10.bibtex;41;0;Run;Problems;0
Epsilon;single;random10.bibtex;42;0;Initialization;Time;1193202172
Epsilon;single;random10.bibtex;42;0;Initialization;Memory;8178768
Epsilon;single;random10.bibtex;42;0;Load;Time;382053146
Epsilon;single;random10.bibtex;42;0;Load;Memory;5520296
Epsilon;single;random10.bibtex;42;0;Run;Time;463677751
Epsilon;single;random10.bibtex;42;0;Run;Memory;11067736
Epsilon;single;random10.bibtex;42;0;Run;Problems;0
Epsilon;single;random10.bibtex;43;0;Initialization;Time;676539744
Epsilon;single;random10.bibtex;43;0;Initialization;Memory;8178064
Epsilon;single;random10.bibtex;43;0;Load;Time;301855237
Epsilon;single;random10.bibtex;43;0;Load;Memory;5518840
Epsilon;single;random10.bibtex;43;0;Run;Time;379776825
Epsilon;single;random10.bibtex;43;0;Run;Memory;11066616
Epsilon;single;random10.bibtex;43;0;Run;Problems;1
Epsilon;single;random10.bibtex;44;0;Initialization;Time;665053862
Epsilon;single;random10.bibtex;44;0;Initialization;Memory;8179176
Epsilon;single;random10.bibtex;44;0;Load;Time;494462369
Epsilon;single;random10.bibtex;44;0;Load;Memory;5521056
Epsilon;single;random10.bibtex;44;0;Run;Time;345988603
Epsilon;single;random10.bibtex;44;0;Run;Memory;11068160
Epsilon;single;random10.bibtex;44;0;Run;Problems;0
Epsilon;single;random10.bibtex;45;0;Initialization;Time;833559991
Epsilon;single;random10.bibtex;45;0;Initialization;Memory;8178488
Epsilon;single;random10.bibtex;45;0;Load;Time;396912633
Epsilon;single;random10.bibtex;45;0;Load;Memory;5520648
Epsilon;single;random10.bibtex;45;0;Run;Time;395244616
Epsilon;single;random10.bibtex;45;0;Run;Memory;11068864
Epsilon;single;random10.bibtex;45;0;Run;Problems;0
Epsilon;single;random10.bibtex;46;0;Initialization;Time;821802886
Epsilon;single;random10.bibtex;46;0;Initialization;Memory;8178560
Epsilon;single;random10.bibtex;46;0;Load;Time;319286264
Epsilon;single;random10.bibtex;46;0;Load;Memory;5520312
Epsilon;single;random10.bibtex;46;0;Run;Time;391193134
Epsilon;single;random10.bibtex;46;0;Run;Memory;11067904
Epsilon;single;random10.bibtex;46;0;Run;Problems;0
Epsilon;single;random10.bibtex;47;0;Initialization;Time;698593056
Epsilon;single;random10.bibtex;47;0;Initialization;Memory;8178992
Epsilon;single;random10.bibtex;47;0;Load;Time;283593058
Epsilon;single;random10.bibtex;47;0;Load;Memory;5520080
Epsilon;single;random10.bibtex;47;0;Run;Time;411132053
Epsilon;single;random10.bibtex;47;0;Run;Memory;11067280
Epsilon;single;random10.bibtex;47;0;Run;Problems;0
Epsilon;single;random10.bibtex;48;0;Initialization;Time;693304544
Epsilon;single;random10.bibtex;48;0;Initialization;Memory;8177352
Epsilon;single;random10.bibtex;48;0;Load;Time;301540197
Epsilon;single;random10.bibtex;48;0;Load;Memory;5519040
Epsilon;single;random10.bibtex;48;0;Run;Time;355960194
Epsilon;single;random10.bibtex;48;0;Run;Memory;11066888
Epsilon;single;random10.bibtex;48;0;Run;Problems;1
Epsilon;single;random10.bibtex;49;0;Initialization;Time;683789710
Epsilon;single;random10.bibtex;49;0;Initialization;Memory;8178056
Epsilon;single;random10.bibtex;49;0;Load;Time;273314483
Epsilon;single;random10.bibtex;49;0;Load;Memory;5519744
Epsilon;single;random10.bibtex;49;0;Run;Time;429243033
Epsilon;single;random10.bibtex;49;0;Run;Memory;11067504
Epsilon;single;random10.bibtex;49;0;Run;Problems;0
Epsilon;single;random10.bibtex;50;0;Initialization;Time;686588102
Epsilon;single;random10.bibtex;50;0;Initialization;Memory;8178472
Epsilon;single;random10.bibtex;50;0;Load;Time;306024295
Epsilon;single;random10.bibtex;50;0;Load;Memory;5519912
Epsilon;single;random10.bibtex;50;0;Run;Time;384045097
Epsilon;single;random10.bibtex;50;0;Run;Memory;11067288
Epsilon;single;random10.bibtex;50;0;Run;Problems;0
Epsilon;double;random10.bibtex;1;0;Initialization;Time;698983635
Epsilon;double;random10.bibtex;1;0;Initialization;Memory;8178488
Epsilon;double;random10.bibtex;1;0;Load;Time;296003249
Epsilon;double;random10.bibtex;1;0;Load;Memory;5518664
Epsilon;double;random10.bibtex;1;0;Run;Time;317871844
Epsilon;double;random10.bibtex;1;0;Run;Memory;11067848
Epsilon;double;random10.bibtex;1;0;Run;Problems;0
Epsilon;double;random10.bibtex;2;0;Initialization;Time;703778247
Epsilon;double;random10.bibtex;2;0;Initialization;Memory;8176856
Epsilon;double;random10.bibtex;2;0;Load;Time;280255150
Epsilon;double;random10.bibtex;2;0;Load;Memory;5519712
Epsilon;double;random10.bibtex;2;0;Run;Time;339724139
Epsilon;double;random10.bibtex;2;0;Run;Memory;11020296
Epsilon;double;random10.bibtex;2;0;Run;Problems;0
Epsilon;double;random10.bibtex;3;0;Initialization;Time;673695253
Epsilon;double;random10.bibtex;3;0;Initialization;Memory;8178848
Epsilon;double;random10.bibtex;3;0;Load;Time;260014899
Epsilon;double;random10.bibtex;3;0;Load;Memory;5520264
Epsilon;double;random10.bibtex;3;0;Run;Time;442290879
Epsilon;double;random10.bibtex;3;0;Run;Memory;11067440
Epsilon;double;random10.bibtex;3;0;Run;Problems;0
Epsilon;double;random10.bibtex;4;0;Initialization;Time;707717237
Epsilon;double;random10.bibtex;4;0;Initialization;Memory;8178448
Epsilon;double;random10.bibtex;4;0;Load;Time;291816327
Epsilon;double;random10.bibtex;4;0;Load;Memory;5508760
Epsilon;double;random10.bibtex;4;0;Run;Time;206600479
Epsilon;double;random10.bibtex;4;0;Run;Memory;12926120
Epsilon;double;random10.bibtex;4;0;Run;Problems;1
Epsilon;double;random10.bibtex;5;0;Initialization;Time;709963835
Epsilon;double;random10.bibtex;5;0;Initialization;Memory;8178816
Epsilon;double;random10.bibtex;5;0;Load;Time;263595318
Epsilon;double;random10.bibtex;5;0;Load;Memory;5508264
Epsilon;double;random10.bibtex;5;0;Run;Time;214631156
Epsilon;double;random10.bibtex;5;0;Run;Memory;12926008
Epsilon;double;random10.bibtex;5;0;Run;Problems;1
Epsilon;double;random10.bibtex;6;0;Initialization;Time;656886125
Epsilon;double;random10.bibtex;6;0;Initialization;Memory;8178720
Epsilon;double;random10.bibtex;6;0;Load;Time;291373555
Epsilon;double;random10.bibtex;6;0;Load;Memory;5520496
Epsilon;double;random10.bibtex;6;0;Run;Time;323705508
Epsilon;double;random10.bibtex;6;0;Run;Memory;11079800
Epsilon;double;random10.bibtex;6;0;Run;Problems;13
Epsilon;double;random10.bibtex;7;0;Initialization;Time;673246760
Epsilon;double;random10.bibtex;7;0;Initialization;Memory;8177784
Epsilon;double;random10.bibtex;7;0;Load;Time;281767687
Epsilon;double;random10.bibtex;7;0;Load;Memory;5507176
Epsilon;double;random10.bibtex;7;0;Run;Time;207655242
Epsilon;double;random10.bibtex;7;0;Run;Memory;12924928
Epsilon;double;random10.bibtex;7;0;Run;Problems;1
Epsilon;double;random10.bibtex;8;0;Initialization;Time;666797397
Epsilon;double;random10.bibtex;8;0;Initialization;Memory;8178560
Epsilon;double;random10.bibtex;8;0;Load;Time;256059386
Epsilon;double;random10.bibtex;8;0;Load;Memory;5520456
Epsilon;double;random10.bibtex;8;0;Run;Time;369303281
Epsilon;double;random10.bibtex;8;0;Run;Memory;11067576
Epsilon;double;random10.bibtex;8;0;Run;Problems;0
Epsilon;double;random10.bibtex;9;0;Initialization;Time;683165708
Epsilon;double;random10.bibtex;9;0;Initialization;Memory;8178768
Epsilon;double;random10.bibtex;9;0;Load;Time;297242923
Epsilon;double;random10.bibtex;9;0;Load;Memory;5519864
Epsilon;double;random10.bibtex;9;0;Run;Time;323041631
Epsilon;double;random10.bibtex;9;0;Run;Memory;11090648
Epsilon;double;random10.bibtex;9;0;Run;Problems;27
Epsilon;double;random10.bibtex;10;0;Initialization;Time;692109941
Epsilon;double;random10.bibtex;10;0;Initialization;Memory;8178544
Epsilon;double;random10.bibtex;10;0;Load;Time;290390115
Epsilon;double;random10.bibtex;10;0;Load;Memory;5514760
Epsilon;double;random10.bibtex;10;0;Run;Time;354882008
Epsilon;double;random10.bibtex;10;0;Run;Memory;11062400
Epsilon;double;random10.bibtex;10;0;Run;Problems;1
Epsilon;double;random10.bibtex;11;0;Initialization;Time;689382001
Epsilon;double;random10.bibtex;11;0;Initialization;Memory;8178568
Epsilon;double;random10.bibtex;11;0;Load;Time;290242549
Epsilon;double;random10.bibtex;11;0;Load;Memory;5519888
Epsilon;double;random10.bibtex;11;0;Run;Time;347361220
Epsilon;double;random10.bibtex;11;0;Run;Memory;11068632
Epsilon;double;random10.bibtex;11;0;Run;Problems;1
Epsilon;double;random10.bibtex;12;0;Initialization;Time;671129545
Epsilon;double;random10.bibtex;12;0;Initialization;Memory;8178984
Epsilon;double;random10.bibtex;12;0;Load;Time;266807168
Epsilon;double;random10.bibtex;12;0;Load;Memory;5520176
Epsilon;double;random10.bibtex;12;0;Run;Time;360010628
Epsilon;double;random10.bibtex;12;0;Run;Memory;11068008
Epsilon;double;random10.bibtex;12;0;Run;Problems;1
Epsilon;double;random10.bibtex;13;0;Initialization;Time;676204027
