Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;triple;random1000.bibtex;40;0;Run;Problems;0
Epsilon;triple;random1000.bibtex;41;0;Run;Problems;1
Epsilon;triple;random1000.bibtex;42;0;Run;Problems;1
Epsilon;triple;random1000.bibtex;43;0;Run;Problems;2311
Epsilon;triple;random1000.bibtex;44;0;Run;Problems;0
Epsilon;triple;random1000.bibtex;45;0;Run;Problems;2
Epsilon;triple;random1000.bibtex;46;0;Run;Problems;2
Epsilon;triple;random1000.bibtex;47;0;Run;Problems;0
Epsilon;triple;random1000.bibtex;48;0;Run;Problems;5
Epsilon;triple;random1000.bibtex;49;0;Run;Problems;1
Epsilon;triple;random1000.bibtex;50;0;Run;Problems;1
