Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Initialization;Memory;4093520
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Load;Time;170061153
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Load;Memory;4918160
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Run;Time;11977251
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Run;Memory;4934656
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Initialization;Time;247478597
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Load;Time;169886624
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Load;Memory;4915192
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Run;Time;9432837
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Run;Memory;4926592
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;19;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Initialization;Time;233867608
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Initialization;Memory;4093440
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Load;Time;181703955
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Load;Memory;4913288
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Run;Time;9396209
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Run;Memory;4923448
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;20;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Initialization;Time;239508737
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Initialization;Memory;4093312
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Load;Time;193427992
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Load;Memory;4912928
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Run;Time;10254784
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Run;Memory;4923344
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;21;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Initialization;Time;235626270
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Initialization;Memory;4092960
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Load;Time;178005293
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Load;Memory;4918032
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Run;Time;10661052
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Run;Memory;4934344
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;22;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Initialization;Time;233522156
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;23;0;Initialization;Memory;4093144
